id_envio,id_ruta,id_vehiculo,peso_kg,volumen_m3,estado,tipo_carga_norm,origen,destino,distancia_km,tiempo_estimado_hrs,tipo_via,peaje_total,tipo,capacidad_kg,capacidad_m3,año_fabricacion,estado_vehiculo,km_recorridos,dias_en_transito,eficiencia_peso,eficiencia_volumen,costo_por_km,mes_envio,dia_semana_envio,trimestre_envio
801.0,62,14.0,9400.7,56.97,Devuelto,Perecible,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,9.0,9.4007,1.700597014925373,6.885564797424202,8.0,2.0,3.0
802.0,68,9.0,8075.8,59.8,Cancelado,Refrigerada,Osorno,Santiago,883.7,19.4,Urbana,13550.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,9.0,1.61516,1.5294117647058822,6.885564797424202,8.0,3.0,3.0
803.0,33,30.0,9936.2,22.58,En Tránsito,Refrigerada,Las Condes,Osorno,1414.7,13.7,Urbana,10742.0,Camión,1000.0,28.2,2021.0,Fuera De Servicio,235075.0,8.0,9.9362,0.800709219858156,7.593129285360853,8.0,4.0,3.0
804.0,77,24.0,1751.5,35.98,Retrasado,Frágil,Cauquenes,La Florida,1827.8,23.6,Camino Rural,12453.0,Van,10000.0,16.2,2012.0,Operativo,337731.0,9.0,0.17515,2.220987654320988,6.813108655213918,8.0,4.0,3.0
806.0,36,13.0,4315.3,7.14,Cancelado,General,Ovalle,Chillán,1549.9,3.6,Autopista,14941.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,9.639976772695013,8.0,6.0,3.0
810.0,12,25.0,573.0,30.58,Entregado,Refrigerada,Cauquenes,Los Ángeles,1225.7,3.4,Autopista,4699.0,Furgón,1000.0,47.9,2015.0,En Mantención,354382.0,9.0,0.573,0.8255102040816326,3.833727665823611,8.0,2.0,3.0
811.0,11,10.0,4284.1,4.65,Entregado,Frágil,La Serena,Rengo,128.4,16.6,Urbana,68.0,Van,1000.0,20.7,2024.0,Operativo,431424.0,9.0,4.2841000000000005,0.2246376811594203,0.5295950155763239,8.0,2.0,3.0
812.0,70,35.0,2939.4,41.75,Devuelto,Frágil,Talcahuano,Curicó,467.1,23.7,Autopista,13463.0,Semi-Remolque,3000.0,19.9,2022.0,Operativo,409273.0,9.0,0.9798,2.097989949748744,28.822521943909223,8.0,3.0,3.0
813.0,12,55.0,1772.0,15.24,Devuelto,General,Cauquenes,Los Ángeles,1225.7,3.4,Autopista,4699.0,Furgón,5000.0,55.5,2021.0,En Mantención,398945.0,9.0,0.3544,0.2745945945945946,3.833727665823611,8.0,4.0,3.0
814.0,41,7.0,3642.5,18.75,Entregado,Frágil,Quilpué,Puerto Montt,1721.5,21.1,Urbana,3153.0,Furgón,10000.0,48.7,2022.0,Operativo,235075.0,8.0,0.36425,0.3850102669404517,1.831542259657276,8.0,5.0,3.0
815.0,25,42.0,7468.85,7.35,Cancelado,General,Coquimbo,Concepción,213.5,1.2,Ruta Nacional,6799.0,Furgón,20000.0,6.7,2016.0,Operativo,456799.0,9.0,1.105755,1.0970149253731345,31.84543325526932,8.0,5.0,3.0
817.0,3,4.0,7640.0,29.66,Entregado,Frágil,Rancagua,Rengo,679.6,18.4,Urbana,2447.0,Camioneta,1000.0,49.2,2017.0,Operativo,13823.0,9.0,7.64,0.6028455284552845,3.6006474396703942,8.0,0.0,3.0
818.0,28,50.0,13318.4,34.37,Entregado,General,Las Condes,San Antonio,550.1,6.7,Ruta Nacional,10017.0,Furgón,5000.0,56.7,2017.0,En Mantención,443858.0,8.0,1.105755,0.6061728395061727,18.209416469732776,8.0,1.0,3.0
819.0,23,43.0,7468.85,34.21,Entregado,Refrigerada,Chillán,Valparaíso,1884.9,16.5,Autopista,9906.0,Camioneta,5000.0,53.1,2024.0,Fuera De Servicio,89400.0,9.0,1.105755,0.644256120527307,5.255451217571224,8.0,1.0,3.0
820.0,48,57.0,5925.5,24.69,Entregado,Refrigerada,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,9.0,1.1851,0.432399299474606,18.75155022736668,8.0,2.0,3.0
821.0,67,36.0,5593.3,11.63,Entregado,Refrigerada,Chillán,Puerto Montt,1065.6,1.0,Autopista,1914.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,9.0,1.11866,0.2368635437881874,1.7961711711711714,8.0,3.0,3.0
822.0,42,56.0,6841.5,44.73,Cancelado,General,La Florida,San Antonio,254.0,12.2,Ruta Nacional,7465.0,Camioneta,10000.0,13.6,2014.0,Operativo,123259.0,9.0,0.68415,3.2889705882352938,29.38976377952756,8.0,3.0,3.0
823.0,40,14.0,2663.9,7.71,En Tránsito,Perecible,Cauquenes,Viña del Mar,662.3,10.0,Camino Rural,4915.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,9.0,2.6639,0.2301492537313433,7.421108259097086,8.0,4.0,3.0
824.0,13,18.0,9513.7,30.58,Cancelado,Refrigerada,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Furgón,20000.0,38.9,2023.0,En Mantención,243705.0,9.0,0.475685,0.8255102040816326,10.360608444794124,8.0,5.0,3.0
825.0,20,8.0,5468.7,42.64,Entregado,General,Viña del Mar,Santiago,1071.6,14.5,Ruta Nacional,737.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,0.6877566256065697,8.0,6.0,3.0
826.0,11,32.0,12787.0,12.61,Entregado,Refrigerada,La Serena,Rengo,128.4,16.6,Urbana,68.0,Camioneta,5000.0,78.9,2022.0,En Mantención,235075.0,9.0,2.5574,0.1598225602027883,0.5295950155763239,8.0,6.0,3.0
828.0,13,42.0,9161.6,28.57,Cancelado,Peligrosa,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Furgón,20000.0,6.7,2016.0,Operativo,456799.0,9.0,0.45808,4.264179104477612,10.360608444794124,8.0,1.0,3.0
830.0,35,23.0,3156.9,42.54,Entregado,General,Rancagua,Angol,1308.4,19.1,Autopista,3708.0,Camión,1000.0,62.1,2024.0,Operativo,397688.0,9.0,3.1569000000000003,0.6850241545893719,2.8339957199633137,8.0,2.0,3.0
831.0,47,7.0,11644.5,37.44,Retrasado,General,San Fernando,La Serena,29.6,3.2,Autopista,8950.0,Furgón,10000.0,48.7,2022.0,Operativo,235075.0,9.0,1.16445,0.7687885010266939,302.36486486486484,8.0,3.0,3.0
832.0,28,12.0,7301.3,38.7,Retrasado,Refrigerada,Las Condes,San Antonio,550.1,6.7,Ruta Nacional,10017.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,9.0,0.365065,1.675324675324675,18.209416469732776,8.0,4.0,3.0
833.0,21,25.0,3379.0,42.87,Cancelado,General,Desconocido,Valparaíso,115.0,19.2,Camino Rural,80.0,Furgón,1000.0,47.9,2015.0,En Mantención,354382.0,9.0,3.379,0.8949895615866388,0.6956521739130435,8.0,4.0,3.0
834.0,18,3.0,2935.7,17.63,Entregado,Refrigerada,Ovalle,Santiago,545.4,7.8,Ruta Nacional,13638.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,9.0,0.29357,0.2540345821325648,25.005500550055007,8.0,5.0,3.0
835.0,31,26.0,2489.4,19.41,Entregado,General,Castro,Concepción,883.7,12.7,Ruta Nacional,11863.0,Semi-Remolque,5000.0,24.0,2016.0,Operativo,347864.0,9.0,0.49788,0.80875,13.424238995134097,9.0,6.0,3.0
837.0,37,42.0,3442.5,18.52,En Tránsito,General,Viña del Mar,San Antonio,723.1,7.8,Urbana,1551.0,Furgón,20000.0,6.7,2016.0,Operativo,456799.0,9.0,0.172125,2.764179104477612,2.144931544737934,9.0,0.0,3.0
838.0,21,36.0,7904.4,59.1,Entregado,Perecible,Desconocido,Valparaíso,115.0,19.2,Camino Rural,80.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,9.0,1.5808799999999998,1.2036659877800406,0.6956521739130435,9.0,1.0,3.0
839.0,14,13.0,6778.7,48.86,Entregado,Refrigerada,Los Ángeles,Valparaíso,1589.9,0.9,Camino Rural,4864.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,3.059311906409208,9.0,2.0,3.0
841.0,23,29.0,7468.85,0.44,Retrasado,Perecible,Chillán,Valparaíso,1884.9,16.5,Autopista,9906.0,Camión,10000.0,14.8,2018.0,Fuera De Servicio,91015.0,9.0,1.105755,0.0297297297297297,5.255451217571224,9.0,3.0,3.0
842.0,29,10.0,7468.85,2.66,Entregado,Perecible,Ovalle,Pucón,948.5,20.2,Ruta Nacional,609.0,Van,1000.0,20.7,2024.0,Operativo,431424.0,9.0,1.105755,0.1285024154589372,0.6420664206642066,9.0,4.0,3.0
843.0,47,21.0,6771.6,14.72,Entregado,Perecible,San Fernando,La Serena,29.6,3.2,Autopista,8950.0,Semi-Remolque,5000.0,63.2,2024.0,Fuera De Servicio,154854.0,9.0,1.105755,0.2329113924050632,302.36486486486484,9.0,5.0,3.0
844.0,30,54.0,240.3,6.95,Retrasado,Frágil,Linares,San Fernando,1424.9,1.3,Autopista,5861.0,Van,5000.0,63.9,2020.0,Operativo,295428.0,9.0,0.04806,0.1087636932707355,4.113271106744333,9.0,6.0,3.0
845.0,38,16.0,6402.4,32.05,Devuelto,Peligrosa,Pucón,Cauquenes,374.6,15.0,Urbana,2710.0,Camioneta,1000.0,78.5,2020.0,Fuera De Servicio,115935.0,9.0,6.402399999999999,0.40828025477707,7.234383342231713,9.0,6.0,3.0
846.0,27,47.0,9096.8,51.49,Entregado,Frágil,Chillán,Pucón,1613.5,3.0,Ruta Nacional,5399.0,Furgón,10000.0,54.1,2022.0,Operativo,191502.0,9.0,0.90968,0.9517560073937154,3.34614192748683,9.0,0.0,3.0
847.0,15,19.0,8370.9,44.23,Entregado,General,Talcahuano,Puerto Montt,1750.1,11.8,Autopista,1666.0,Van,20000.0,15.0,2014.0,Operativo,344398.0,9.0,0.418545,2.9486666666666665,0.9519456031083938,9.0,1.0,3.0
848.0,59,29.0,9773.5,30.58,Cancelado,General,Temuco,Santiago,1070.4,3.5,Autopista,2117.0,Camión,10000.0,14.8,2018.0,Fuera De Servicio,91015.0,10.0,0.97735,0.8255102040816326,1.977765321375187,9.0,1.0,3.0
850.0,10,51.0,9701.6,30.52,Retrasado,Peligrosa,Curicó,Curicó,1645.1,15.2,Urbana,6351.0,Van,10000.0,47.4,2024.0,Operativo,219137.0,9.0,0.97016,0.6438818565400845,3.860555589325877,9.0,3.0,3.0
851.0,79,18.0,2747.9,48.63,En Tránsito,Peligrosa,Villarrica,Puente Alto,1499.0,3.7,Autopista,10474.0,Furgón,20000.0,38.9,2023.0,En Mantención,243705.0,9.0,0.137395,1.2501285347043702,6.987324883255504,9.0,4.0,3.0
852.0,80,58.0,7468.85,50.36,Entregado,Perecible,Puerto Montt,Viña del Mar,235.8,1.8,Ruta Nacional,3117.0,Semi-Remolque,1000.0,38.1,2017.0,Operativo,79000.0,9.0,1.105755,1.321784776902887,13.21882951653944,9.0,4.0,3.0
853.0,17,44.0,5092.9,54.59,En Tránsito,Frágil,Maipú,Rancagua,1556.6,17.9,Autopista,3799.0,Semi-Remolque,10000.0,31.05,2022.0,Operativo,306437.0,9.0,0.5092899999999999,1.758132045088567,2.4405756135166388,9.0,5.0,3.0
854.0,11,57.0,10651.3,30.6,En Tránsito,General,La Serena,Rengo,128.4,16.6,Urbana,68.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,9.0,2.13026,0.5359019264448336,0.5295950155763239,9.0,6.0,3.0
856.0,5,13.0,7468.85,6.8,Entregado,Frágil,Cauquenes,San Fernando,914.3,22.9,Camino Rural,5128.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,5.608662364650552,9.0,0.0,3.0
857.0,69,48.0,10578.5,33.96,Devuelto,Frágil,Cauquenes,San Antonio,1702.3,3.0,Urbana,10084.0,Furgón,10000.0,36.2,2021.0,Operativo,117009.0,9.0,1.05785,0.938121546961326,5.923750220290196,9.0,1.0,3.0
860.0,50,15.0,9465.4,38.08,Cancelado,General,Angol,Los Ángeles,426.6,9.1,Autopista,12235.0,Furgón,5000.0,38.6,2023.0,Operativo,475899.0,9.0,1.105755,0.9865284974093264,28.68026254102203,9.0,3.0,3.0
864.0,7,5.0,7468.85,30.58,Entregado,Peligrosa,Rengo,Angol,435.0,23.1,Autopista,8725.0,Semi-Remolque,3000.0,42.4,2010.0,Operativo,154526.0,9.0,1.105755,0.8255102040816326,20.057471264367816,9.0,6.0,3.0
865.0,16,42.0,7092.2,0.6,Entregado,Perecible,Santiago,San Antonio,1703.5,8.3,Autopista,6641.0,Furgón,20000.0,6.7,2016.0,Operativo,456799.0,9.0,0.35461,0.0895522388059701,3.898444379219255,9.0,0.0,3.0
866.0,55,22.0,10477.7,6.71,Cancelado,Frágil,Viña del Mar,Viña del Mar,669.1,3.0,Autopista,13286.0,Van,10000.0,47.8,2020.0,Operativo,386924.0,9.0,1.04777,0.1403765690376569,19.85652368853684,9.0,1.0,3.0
867.0,78,53.0,6511.1,14.45,Entregado,Refrigerada,Osorno,La Florida,824.4,5.2,Urbana,14342.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,10.0,0.325555,1.0471014492753623,17.39689471130519,9.0,1.0,3.0
868.0,56,36.0,3042.1,13.35,Entregado,Frágil,Quilpué,Puente Alto,572.2,17.1,Camino Rural,9738.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,9.0,0.60842,0.2718940936863543,17.018524991261796,9.0,2.0,3.0
870.0,48,13.0,97.0,18.43,Retrasado,Refrigerada,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,9.0,0.0194,0.8339366515837103,18.75155022736668,9.0,4.0,3.0
871.0,17,1.0,4521.4,7.73,Devuelto,Frágil,Maipú,Rancagua,1556.6,17.9,Autopista,3799.0,Camioneta,20000.0,49.2,2018.0,Operativo,267419.0,9.0,0.22607,0.1571138211382113,2.4405756135166388,9.0,4.0,3.0
873.0,70,55.0,11914.5,51.49,Entregado,Peligrosa,Talcahuano,Curicó,467.1,23.7,Autopista,13463.0,Furgón,5000.0,55.5,2021.0,En Mantención,398945.0,9.0,2.3829,0.9277477477477478,28.822521943909223,9.0,6.0,3.0
874.0,80,13.0,3045.0,40.72,Entregado,Perecible,Puerto Montt,Viña del Mar,235.8,1.8,Ruta Nacional,3117.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,10.0,1.105755,0.8255102040816326,13.21882951653944,9.0,6.0,3.0
875.0,38,22.0,14386.1,17.84,En Tránsito,Frágil,Pucón,Cauquenes,374.6,15.0,Urbana,2710.0,Van,10000.0,47.8,2020.0,Operativo,386924.0,9.0,1.43861,0.3732217573221758,7.234383342231713,9.0,0.0,3.0
876.0,62,32.0,7541.0,33.74,En Tránsito,Peligrosa,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Camioneta,5000.0,78.9,2022.0,En Mantención,235075.0,9.0,1.5082,0.4276299112801014,6.885564797424202,10.0,1.0,4.0
877.0,48,13.0,13755.5,42.92,Entregado,General,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,18.75155022736668,10.0,2.0,4.0
878.0,10,51.0,10604.4,43.71,Entregado,Peligrosa,Curicó,Curicó,1645.1,15.2,Urbana,6351.0,Van,10000.0,47.4,2024.0,Operativo,219137.0,10.0,1.06044,0.9221518987341772,3.860555589325877,10.0,2.0,4.0
879.0,36,15.0,10839.3,40.03,En Tránsito,Perecible,Ovalle,Chillán,1549.9,3.6,Autopista,14941.0,Furgón,5000.0,38.6,2023.0,Operativo,475899.0,9.0,1.105755,1.0370466321243523,9.639976772695013,10.0,3.0,4.0
881.0,78,46.0,3307.7,52.22,Entregado,Frágil,Osorno,La Florida,824.4,5.2,Urbana,14342.0,Camión,10000.0,20.5,2022.0,En Mantención,17043.0,9.0,0.33077,2.547317073170732,17.39689471130519,10.0,5.0,4.0
882.0,4,52.0,142.1,34.78,Cancelado,Frágil,Temuco,Santiago,1182.4,9.6,Autopista,3738.0,Semi-Remolque,5000.0,69.4,2013.0,En Mantención,171940.0,10.0,0.0284199999999999,0.5011527377521614,3.1613667117726654,10.0,5.0,4.0
883.0,44,42.0,10744.8,25.85,Entregado,Refrigerada,Ovalle,Santiago,799.5,1.4,Camino Rural,13523.0,Furgón,20000.0,6.7,2016.0,Operativo,456799.0,9.0,0.5372399999999999,3.8582089552238807,16.914321450906815,10.0,6.0,4.0
884.0,56,53.0,5173.1,38.53,Retrasado,Frágil,Quilpué,Puente Alto,572.2,17.1,Camino Rural,9738.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,9.0,0.258655,2.792028985507246,17.018524991261796,10.0,0.0,4.0
885.0,42,12.0,11801.9,49.11,Cancelado,Refrigerada,La Florida,San Antonio,254.0,12.2,Ruta Nacional,7465.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,10.0,0.590095,2.125974025974026,29.38976377952756,10.0,0.0,4.0
887.0,46,1.0,12291.8,59.52,Entregado,Perecible,San Fernando,La Serena,314.7,12.2,Ruta Nacional,4798.0,Camioneta,20000.0,49.2,2018.0,Operativo,267419.0,9.0,0.61459,1.2097560975609756,15.246266285351128,10.0,2.0,4.0
888.0,33,53.0,1969.2,11.06,Entregado,General,Las Condes,Osorno,1414.7,13.7,Urbana,10742.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,9.0,0.09846,0.8014492753623188,7.593129285360853,10.0,3.0,4.0
890.0,80,41.0,5119.7,52.33,Entregado,Peligrosa,Puerto Montt,Viña del Mar,235.8,1.8,Ruta Nacional,3117.0,Furgón,5000.0,38.8,2014.0,Operativo,33259.0,9.0,1.105755,1.3487113402061857,13.21882951653944,10.0,4.0,4.0
891.0,79,55.0,6133.2,13.58,Retrasado,Peligrosa,Villarrica,Puente Alto,1499.0,3.7,Autopista,10474.0,Furgón,5000.0,55.5,2021.0,En Mantención,398945.0,9.0,1.22664,0.2446846846846846,6.987324883255504,10.0,5.0,4.0
892.0,57,51.0,5237.1,28.66,Devuelto,General,Villarrica,La Serena,1114.8,12.2,Autopista,2453.0,Van,10000.0,47.4,2024.0,Operativo,219137.0,9.0,0.52371,0.6046413502109705,2.200394689630427,10.0,6.0,4.0
893.0,69,57.0,11457.1,8.04,Devuelto,Peligrosa,Cauquenes,San Antonio,1702.3,3.0,Urbana,10084.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,10.0,2.29142,0.1408056042031523,5.923750220290196,10.0,6.0,4.0
894.0,70,50.0,1463.3,23.77,En Tránsito,Refrigerada,Talcahuano,Curicó,467.1,23.7,Autopista,13463.0,Furgón,5000.0,56.7,2017.0,En Mantención,443858.0,9.0,1.105755,0.4192239858906525,28.822521943909223,10.0,0.0,4.0
895.0,67,28.0,5274.7,10.71,Retrasado,Perecible,Chillán,Puerto Montt,1065.6,1.0,Autopista,1914.0,Semi-Remolque,5000.0,5.9,2021.0,Operativo,32072.0,9.0,1.105755,1.815254237288136,1.7961711711711714,10.0,1.0,4.0
896.0,48,7.0,12560.2,21.88,Devuelto,Frágil,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Furgón,10000.0,48.7,2022.0,Operativo,235075.0,9.0,1.25602,0.4492813141683778,18.75155022736668,10.0,2.0,4.0
897.0,76,9.0,1011.3,22.47,Entregado,Refrigerada,Ovalle,La Serena,647.2,21.9,Ruta Nacional,12546.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,10.0,0.20226,0.5746803069053708,19.385043263288008,10.0,2.0,4.0
900.0,33,53.0,7468.85,6.98,Entregado,Frágil,Las Condes,Osorno,1414.7,13.7,Urbana,10742.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,10.0,1.105755,0.5057971014492754,7.593129285360853,10.0,4.0,4.0
901.0,31,12.0,4376.2,43.59,Cancelado,Perecible,Castro,Concepción,883.7,12.7,Ruta Nacional,11863.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,10.0,0.21881,1.887012987012987,13.424238995134097,10.0,5.0,4.0
902.0,21,7.0,5592.3,3.2,En Tránsito,Perecible,Desconocido,Valparaíso,115.0,19.2,Camino Rural,80.0,Furgón,10000.0,48.7,2022.0,Operativo,235075.0,9.0,0.55923,0.0657084188911704,0.6956521739130435,10.0,6.0,4.0
904.0,72,47.0,8942.9,6.41,Retrasado,Refrigerada,Temuco,Las Condes,751.5,15.8,Urbana,6554.0,Furgón,10000.0,54.1,2022.0,Operativo,191502.0,10.0,0.8942899999999999,0.1184842883548983,8.721224218230207,10.0,0.0,4.0
905.0,62,15.0,9669.0,57.93,En Tránsito,Refrigerada,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Furgón,5000.0,38.6,2023.0,Operativo,475899.0,10.0,1.105755,1.5007772020725387,6.885564797424202,10.0,1.0,4.0
906.0,26,38.0,11365.1,56.46,En Tránsito,Frágil,Rancagua,Los Ángeles,1490.8,8.4,Autopista,10265.0,Camioneta,5000.0,69.7,2015.0,Operativo,37268.0,9.0,2.2730200000000003,0.8100430416068867,6.885564797424202,10.0,2.0,4.0
907.0,66,21.0,1778.5,11.72,Entregado,Refrigerada,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Semi-Remolque,5000.0,63.2,2024.0,Fuera De Servicio,154854.0,9.0,1.105755,0.1854430379746835,6.885564797424202,10.0,3.0,4.0
909.0,22,2.0,10587.2,14.51,Entregado,Perecible,Castro,Talca,919.3,23.7,Urbana,4921.0,Furgón,5000.0,38.7,2019.0,Operativo,179180.0,9.0,2.11744,0.3749354005167958,5.352985967584032,10.0,4.0,4.0
910.0,17,8.0,8664.4,30.58,En Tránsito,Perecible,Maipú,Rancagua,1556.6,17.9,Autopista,3799.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,2.4405756135166388,10.0,5.0,4.0
912.0,68,55.0,10507.6,13.37,Cancelado,Perecible,Osorno,Santiago,883.7,19.4,Urbana,13550.0,Furgón,5000.0,55.5,2021.0,En Mantención,398945.0,10.0,2.1015200000000003,0.2409009009009008,6.885564797424202,10.0,6.0,4.0
914.0,38,37.0,6451.9,18.64,En Tránsito,Frágil,Pucón,Cauquenes,374.6,15.0,Urbana,2710.0,Semi-Remolque,5000.0,9.8,2019.0,Operativo,40916.0,9.0,1.29038,1.9020408163265303,7.234383342231713,10.0,1.0,4.0
915.0,11,37.0,7468.85,55.34,En Tránsito,Refrigerada,La Serena,Rengo,128.4,16.6,Urbana,68.0,Semi-Remolque,5000.0,9.8,2019.0,Operativo,40916.0,10.0,1.105755,5.646938775510204,0.5295950155763239,10.0,1.0,4.0
916.0,1,57.0,837.7,39.44,Entregado,Frágil,La Florida,Pucón,420.3,6.3,Camino Rural,13931.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,10.0,0.16754,0.6907180385288966,33.14537235308113,10.0,2.0,4.0
917.0,13,33.0,14320.0,26.24,Entregado,Peligrosa,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Van,3000.0,28.1,2017.0,Operativo,186774.0,9.0,4.773333333333333,0.9338078291814944,10.360608444794124,10.0,3.0,4.0
918.0,42,41.0,1937.4,47.42,Entregado,Perecible,La Florida,San Antonio,254.0,12.2,Ruta Nacional,7465.0,Furgón,5000.0,38.8,2014.0,Operativo,33259.0,9.0,1.105755,1.2221649484536083,29.38976377952756,11.0,4.0,4.0
920.0,24,52.0,7598.4,17.5,Entregado,Peligrosa,Castro,Chillán,1776.8,12.2,Autopista,10956.0,Semi-Remolque,5000.0,69.4,2013.0,En Mantención,171940.0,10.0,1.51968,0.2521613832853026,6.166141377757767,11.0,5.0,4.0
921.0,53,13.0,394.2,20.45,Entregado,General,Temuco,Coquimbo,1433.7,5.1,Autopista,7421.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,5.17611773732301,11.0,6.0,4.0
922.0,56,39.0,7468.85,56.16,Entregado,Refrigerada,Quilpué,Puente Alto,572.2,17.1,Camino Rural,9738.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,17.018524991261796,11.0,0.0,4.0
923.0,63,41.0,12779.0,9.97,Entregado,Refrigerada,Villarrica,Coquimbo,1557.6,12.0,Camino Rural,377.0,Furgón,5000.0,38.8,2014.0,Operativo,33259.0,10.0,1.105755,0.2569587628865979,0.2420390344119158,11.0,0.0,4.0
924.0,8,37.0,7868.6,2.62,Entregado,Perecible,Osorno,Quilpué,31.2,10.6,Autopista,14632.0,Semi-Remolque,5000.0,9.8,2019.0,Operativo,40916.0,10.0,1.57372,0.2673469387755102,468.974358974359,11.0,1.0,4.0
925.0,59,14.0,3441.8,27.3,Entregado,Peligrosa,Temuco,Santiago,1070.4,3.5,Autopista,2117.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,9.0,3.4418,0.8149253731343283,1.977765321375187,11.0,2.0,4.0
926.0,45,37.0,1833.1,48.09,Entregado,Perecible,Ovalle,Quilpué,1876.7,13.5,Autopista,521.0,Semi-Remolque,5000.0,9.8,2019.0,Operativo,40916.0,10.0,0.36662,4.9071428571428575,0.2776149624340597,11.0,2.0,4.0
927.0,27,8.0,7468.85,46.32,Entregado,General,Chillán,Pucón,1613.5,3.0,Ruta Nacional,5399.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,10.0,1.105755,0.8255102040816326,3.34614192748683,11.0,3.0,4.0
928.0,52,39.0,3838.9,55.18,En Tránsito,General,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,6.885564797424202,11.0,4.0,4.0
929.0,18,13.0,7605.3,32.04,Devuelto,Refrigerada,Ovalle,Santiago,545.4,7.8,Ruta Nacional,13638.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,9.0,1.52106,1.4497737556561086,25.005500550055007,11.0,5.0,4.0
930.0,16,13.0,14496.5,6.09,Entregado,General,Santiago,San Antonio,1703.5,8.3,Autopista,6641.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,10.0,2.8993,0.2755656108597284,3.898444379219255,11.0,5.0,4.0
931.0,66,40.0,8628.6,35.36,Cancelado,Refrigerada,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Camioneta,3000.0,23.5,2019.0,En Mantención,253966.0,10.0,2.8762000000000003,1.50468085106383,6.885564797424202,11.0,6.0,4.0
932.0,5,43.0,13350.1,46.73,Entregado,Peligrosa,Cauquenes,San Fernando,914.3,22.9,Camino Rural,5128.0,Camioneta,5000.0,53.1,2024.0,Fuera De Servicio,89400.0,9.0,2.67002,0.8800376647834274,5.608662364650552,11.0,0.0,4.0
933.0,3,28.0,9766.7,30.58,En Tránsito,Refrigerada,Rancagua,Rengo,679.6,18.4,Urbana,2447.0,Semi-Remolque,5000.0,5.9,2021.0,Operativo,32072.0,9.0,1.105755,0.8255102040816326,3.6006474396703942,11.0,1.0,4.0
934.0,80,58.0,7133.9,10.44,Entregado,General,Puerto Montt,Viña del Mar,235.8,1.8,Ruta Nacional,3117.0,Semi-Remolque,1000.0,38.1,2017.0,Operativo,79000.0,10.0,7.1339,0.274015748031496,13.21882951653944,11.0,1.0,4.0
936.0,7,57.0,7075.8,35.66,Retrasado,Refrigerada,Rengo,Angol,435.0,23.1,Autopista,8725.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,9.0,1.41516,0.6245183887915936,20.057471264367816,11.0,3.0,4.0
